Arbrook,FrameTime,SetupTime,DrawCallTime,BGFX,FrameTime,SetupTime,Native,FrameTime,SetupTime,
 ,0.0223, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0213, ,0.0029, ,1e-04, , ,3e-04, ,
 ,0.0217, ,0.0014, ,1e-04, , ,2e-04, ,
 ,0.0215, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0285, ,0.001, ,1e-04, , ,2e-04, ,
 ,0.027, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0273, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0267, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0217, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0215, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0228, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0218, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0219, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0219, ,0.0027, ,2e-04, , ,3e-04, ,
 ,0.0221, ,0.0011, ,1e-04, , ,2e-04, ,
 ,0.022, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0223, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0217, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0221, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0219, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0221, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0221, ,0.003, ,2e-04, , ,3e-04, ,
 ,0.0223, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0274, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0272, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0266, ,0.0029, ,2e-04, , ,2e-04, ,
 ,0.0219, ,0.0011, ,1e-04, , ,2e-04, ,
 ,0.0223, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0218, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.022, ,0.0039, ,2e-04, , ,3e-04, ,
 ,0.0223, ,0.002, ,1e-04, , ,3e-04, ,
 ,0.0218, ,0.0013, ,2e-04, , ,2e-04, ,
 ,0.0222, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0214, ,0.0028, ,1e-04, , ,2e-04, ,
 ,0.0219, ,0.0012, ,2e-04, , ,3e-04, ,
 ,0.0219, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0223, ,0.001, ,2e-04, , ,5e-04, ,
 ,0.0217, ,0.0026, ,2e-04, , ,3e-04, ,
 ,0.0223, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0271, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0268, ,0.001, ,2e-04, , ,5e-04, ,
 ,0.0356, ,0.003, ,2e-04, , ,3e-04, ,
 ,0.0275, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0213, ,0.001, ,1e-04, , ,2e-04, ,
 ,0.0215, ,0.001, ,2e-04, , ,0.001, ,
 ,0.0216, ,0.0027, ,2e-04, , ,3e-04, ,
 ,0.0219, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0217, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0215, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.021, ,0.0027, ,2e-04, , ,4e-04, ,
 ,0.0214, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0215, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0217, ,0.001, ,2e-04, , ,5e-04, ,
 ,0.0223, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0217, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0214, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0214, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0212, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0216, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0216, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0214, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.0027, ,2e-04, , ,2e-04, ,
 ,0.0216, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0214, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0341, ,0.0011, ,2e-04, , ,5e-04, ,
 ,0.0239, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0227, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0217, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0216, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0212, ,0.0029, ,1e-04, , ,4e-04, ,
 ,0.0219, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0208, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0206, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0208, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0207, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0205, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0207, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0268, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0248, ,0.0031, ,1e-04, , ,2e-04, ,
 ,0.0251, ,0.0016, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0201, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0262, ,0.0029, ,1e-04, , ,3e-04, ,
 ,0.025, ,0.0012, ,1e-04, , ,3e-04, ,
 ,0.0201, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0199, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0205, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0203, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.0027, ,2e-04, , ,3e-04, ,
 ,0.0203, ,0.0012, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0207, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.0027, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0199, ,0.0011, ,1e-04, , ,4e-04, ,
 ,0.0209, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0029, ,1e-04, , ,4e-04, ,
 ,0.0206, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0199, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0202, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0219, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0223, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0215, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.02, ,0.0029, ,2e-04, , ,2e-04, ,
 ,0.0207, ,0.0011, ,1e-04, , ,2e-04, ,
 ,0.0207, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0214, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0204, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0212, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0213, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0266, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0261, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0214, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0283, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0299, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0266, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0253, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0215, ,0.0029, ,1e-04, , ,3e-04, ,
 ,0.0224, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0219, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0225, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0219, ,0.0029, ,1e-04, , ,2e-04, ,
 ,0.029, ,0.0011, ,1e-04, , ,4e-04, ,
 ,0.0242, ,0.001, ,1e-04, , ,2e-04, ,
 ,0.0227, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0227, ,0.0028, ,1e-04, , ,3e-04, ,
 ,0.0237, ,0.001, ,1e-04, , ,2e-04, ,
 ,0.0215, ,0.001, ,1e-04, , ,4e-04, ,
 ,0.0217, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0211, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0228, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0218, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0219, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0215, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0216, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0218, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0223, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0216, ,0.0028, ,2e-04, , ,4e-04, ,
 ,0.022, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0217, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.022, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.021, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0222, ,0.0012, ,2e-04, , ,4e-04, ,
 ,0.0214, ,0.001, ,4e-04, , ,3e-04, ,
 ,0.0222, ,0.0011, ,4e-04, , ,3e-04, ,
 ,0.0218, ,0.0048, ,3e-04, , ,3e-04, ,
 ,0.0224, ,0.0016, ,2e-04, , ,2e-04, ,
 ,0.0219, ,0.0014, ,2e-04, , ,4e-04, ,
 ,0.0221, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0215, ,0.003, ,1e-04, , ,3e-04, ,
 ,0.0222, ,0.0012, ,2e-04, , ,3e-04, ,
 ,0.0219, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.022, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0219, ,0.0028, ,2e-04, , ,2e-04, ,
 ,0.0218, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0221, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0222, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0213, ,0.003, ,2e-04, , ,3e-04, ,
 ,0.0219, ,0.0012, ,2e-04, , ,2e-04, ,
 ,0.0217, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0233, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.022, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.022, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0217, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0278, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0213, ,0.0029, ,2e-04, , ,2e-04, ,
 ,0.0216, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0211, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0284, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0264, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0214, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0215, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0219, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0214, ,0.0029, ,1e-04, , ,3e-04, ,
 ,0.0213, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0212, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0222, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0211, ,0.0036, ,2e-04, , ,2e-04, ,
 ,0.0213, ,0.0014, ,2e-04, , ,3e-04, ,
 ,0.0211, ,0.0014, ,2e-04, , ,2e-04, ,
 ,0.0216, ,0.0013, ,1e-04, , ,3e-04, ,
 ,0.021, ,0.0033, ,2e-04, , ,2e-04, ,
 ,0.0272, ,0.0014, ,2e-04, , ,3e-04, ,
 ,0.0209, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0268, ,0.0013, ,1e-04, , ,3e-04, ,
 ,0.0259, ,0.0033, ,2e-04, , ,3e-04, ,
 ,0.0259, ,0.0013, ,1e-04, , ,3e-04, ,
 ,0.0207, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0211, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0212, ,0.0027, ,2e-04, , ,3e-04, ,
 ,0.0218, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.021, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0214, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0218, ,0.0036, ,2e-04, , ,3e-04, ,
 ,0.0215, ,0.0015, ,2e-04, , ,2e-04, ,
 ,0.0207, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0211, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0206, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0212, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0204, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.02, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.0029, ,1e-04, , ,2e-04, ,
 ,0.0206, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0203, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0233, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0202, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0203, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0198, ,0.0028, ,2e-04, , ,2e-04, ,
 ,0.0201, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0257, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0246, ,0.0028, ,2e-04, , ,2e-04, ,
 ,0.0251, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.02, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0203, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0198, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0207, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0211, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0199, ,0.004, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.0018, ,2e-04, , ,3e-04, ,
 ,0.0199, ,0.0022, ,1e-04, , ,2e-04, ,
 ,0.0205, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0029, ,2e-04, , ,2e-04, ,
 ,0.0204, ,0.0012, ,2e-04, , ,4e-04, ,
 ,0.0199, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0252, ,0.0028, ,2e-04, , ,2e-04, ,
 ,0.0252, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0201, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.0029, ,2e-04, , ,2e-04, ,
 ,0.0201, ,0.0012, ,1e-04, , ,3e-04, ,
 ,0.0205, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0213, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0253, ,0.003, ,2e-04, , ,3e-04, ,
 ,0.0254, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0245, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0249, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0255, ,0.0011, ,4e-04, , ,2e-04, ,
 ,0.0246, ,0.001, ,3e-04, , ,3e-04, ,
 ,0.0203, ,0.001, ,3e-04, , ,3e-04, ,
 ,0.0199, ,0.003, ,3e-04, , ,3e-04, ,
 ,0.0201, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0253, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0252, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.02, ,0.0028, ,2e-04, , ,2e-04, ,
 ,0.0206, ,0.0012, ,2e-04, , ,3e-04, ,
 ,0.0199, ,0.001, ,2e-04, , ,5e-04, ,
 ,0.0241, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0207, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0263, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0208, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0247, ,0.001, ,1e-04, , ,4e-04, ,
 ,0.0202, ,0.0027, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0203, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0206, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0198, ,0.0028, ,2e-04, , ,4e-04, ,
 ,0.0207, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0203, ,0.0011, ,1e-04, , ,2e-04, ,
 ,0.0204, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0201, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.0029, ,1e-04, , ,2e-04, ,
 ,0.0202, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0199, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0011, ,1e-04, , ,2e-04, ,
 ,0.0204, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0201, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0207, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0261, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0248, ,0.0029, ,2e-04, , ,4e-04, ,
 ,0.0251, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0246, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.0029, ,1e-04, , ,2e-04, ,
 ,0.026, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0211, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0203, ,0.0027, ,2e-04, , ,3e-04, ,
 ,0.0209, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0202, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0202, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0197, ,0.0028, ,2e-04, , ,4e-04, ,
 ,0.0208, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0202, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0206, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0198, ,0.0029, ,1e-04, , ,3e-04, ,
 ,0.0203, ,0.0012, ,2e-04, , ,2e-04, ,
 ,0.0269, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0278, ,0.001, ,2e-04, , ,5e-04, ,
 ,0.0249, ,0.0028, ,2e-04, , ,7e-04, ,
 ,0.0202, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0205, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0203, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0199, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0197, ,0.001, ,2e-04, , ,5e-04, ,
 ,0.0206, ,0.001, ,2e-04, , ,6e-04, ,
 ,0.0198, ,0.0029, ,1e-04, , ,3e-04, ,
 ,0.0205, ,0.0011, ,2e-04, , ,5e-04, ,
 ,0.0202, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0203, ,0.001, ,1e-04, , ,2e-04, ,
 ,0.0253, ,0.0029, ,1e-04, , ,3e-04, ,
 ,0.025, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0246, ,0.001, ,1e-04, , ,2e-04, ,
 ,0.0202, ,0.0011, ,2e-04, , ,4e-04, ,
 ,0.0196, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0198, ,0.0027, ,1e-04, , ,4e-04, ,
 ,0.0199, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0202, ,0.001, ,1e-04, , ,2e-04, ,
 ,0.0201, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0196, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.0011, ,1e-04, , ,5e-04, ,
 ,0.0201, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0213, ,0.0013, ,1e-04, , ,2e-04, ,
 ,0.0208, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0207, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0203, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0208, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0199, ,0.0029, ,2e-04, , ,2e-04, ,
 ,0.0227, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0202, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0202, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0198, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0259, ,0.0011, ,2e-04, , ,2e-04, ,
 ,0.0247, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.025, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0247, ,0.0028, ,2e-04, , ,2e-04, ,
 ,0.0252, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0198, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0257, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0246, ,0.0029, ,1e-04, , ,3e-04, ,
 ,0.0249, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0198, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0204, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0198, ,0.0028, ,1e-04, , ,3e-04, ,
 ,0.0212, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0204, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0036, ,2e-04, , ,2e-04, ,
 ,0.0205, ,0.0016, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.0014, ,1e-04, , ,2e-04, ,
 ,0.0204, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0197, ,0.0034, ,1e-04, , ,3e-04, ,
 ,0.0209, ,0.0014, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0014, ,2e-04, , ,2e-04, ,
 ,0.0202, ,0.0012, ,2e-04, , ,3e-04, ,
 ,0.0199, ,0.0033, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0203, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.0013, ,1e-04, , ,3e-04, ,
 ,0.0199, ,0.0032, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0013, ,2e-04, , ,2e-04, ,
 ,0.0212, ,0.0013, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.0027, ,2e-04, , ,3e-04, ,
 ,0.0206, ,0.0011, ,1e-04, , ,3e-04, ,
 ,0.0202, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0205, ,0.0029, ,2e-04, , ,3e-04, ,
 ,0.0208, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.001, ,2e-04, , ,2e-04, ,
 ,0.0245, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0267, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0198, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0199, ,0.0028, ,2e-04, , ,2e-04, ,
 ,0.0201, ,0.0012, ,1e-04, , ,3e-04, ,
 ,0.0197, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0197, ,0.0027, ,2e-04, , ,3e-04, ,
 ,0.0199, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0201, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.02, ,0.0029, ,1e-04, , ,3e-04, ,
 ,0.0205, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0198, ,0.001, ,1e-04, , ,3e-04, ,
 ,0.0202, ,0.001, ,2e-04, , ,4e-04, ,
 ,0.0204, ,0.0028, ,2e-04, , ,3e-04, ,
 ,0.0205, ,0.001, ,2e-04, , ,3e-04, ,
 ,0.0202, ,0.0011, ,2e-04, , ,3e-04, ,
 ,0.0204, ,0.001, ,1e-04, , ,4e-04, ,
 ,0.0199, ,0.0028, ,2e-04, , ,2e-04, ,
 ,0.0205, ,0.0011, ,1e-04, , ,2e-04, ,
 ,0.0201, ,0.001, ,2e-04, , ,3e-04, ,
